office10_0_0,159847.6
office10_0_164_aout,364434.2
office10_0_164_bout,316048.0
office10_0_246_aout,265720.2
office10_0_246_bout,353631.2
office10_0_82_aout,243275.4
office10_0_82_bout,106623.4
office10_360_0,92822.4
office10_360_164_aout,76706.2
office10_360_164_bout,85002.6
office10_360_246_aout,88589.4
office10_360_246_bout,161932.6
office10_360_82_aout,80004.8
office10_360_82_bout,61704.6
office10_660_0,49376.2
office10_660_164_aout,87802.0
office10_660_164_bout,56163.0
office10_660_246_aout,128132.0
office10_660_246_bout,60011.4
office10_660_82_aout,58771.0
office10_660_82_bout,49650.4
office10_960_0,112837.6
office10_960_164_aout,123006.2
office10_960_164_bout,88799.6
office10_960_246_aout,139271.6
office10_960_246_bout,143968.0
office10_960_82_aout,143497.8
office10_960_82_bout,163749.6
office14_0_0,263937.0
office14_0_164_aout,301742.6
office14_0_164_bout,254021.8
office14_0_246_aout,339505.8
office14_0_246_bout,529755.2
office14_0_82_aout,250981.6
office14_0_82_bout,324153.6
office14_360_0,190916.2
office14_360_164_aout,147540.6
office14_360_164_bout,254387.0
office14_360_246_aout,124721.8
office14_360_246_bout,269836.2
office14_360_82_aout,155687.8
office14_360_82_bout,275558.6
office14_660_0,131035.0
office14_660_164_aout,113623.8
office14_660_164_bout,130290.8
office14_660_246_aout,241096.0
office14_660_246_bout,125651.6
office14_660_82_aout,133150.0
office14_660_82_bout,141709.6
office14_960_0,174896.8
office14_960_164_aout,113935.2
office14_960_164_bout,134795.6
office14_960_246_aout,190995.2
office14_960_246_bout,152677.0
office14_960_82_aout,81762.4
office14_960_82_bout,154785.0
office15_0_0,326291.8
office15_0_164_aout,378567.2
office15_0_164_bout,309992.6
office15_0_246_aout,462859.4
office15_0_246_bout,305636.4
office15_0_82_aout,349545.6
office15_0_82_bout,234580.4
office15_360_0,228466.6
office15_360_164_aout,134092.6
office15_360_164_bout,248999.8
office15_360_246_aout,285218.0
office15_360_246_bout,277191.4
office15_360_82_aout,59917.4
office15_360_82_bout,127555.8
office15_660_0,184094.4
office15_660_164_aout,230796.4
office15_660_164_bout,226776.8
office15_660_246_aout,134420.2
office15_660_246_bout,266061.0
office15_660_82_aout,250524.2
office15_660_82_bout,193577.2
office15_960_0,183863.4
office15_960_164_aout,196303.4
office15_960_164_bout,200674.2
office15_960_246_aout,238212.0
office15_960_246_bout,182069.4
office15_960_82_aout,183063.4
office15_960_82_bout,175253.4
office16_0_0,232578.8
office16_0_164_aout,363820.2
office16_0_164_bout,311166.0
office16_0_246_aout,278990.0
office16_0_246_bout,387551.4
office16_0_82_aout,282070.2
office16_0_82_bout,233472.2
office16_360_0,48236.6
office16_360_164_aout,169985.4
office16_360_164_bout,134687.8
office16_360_246_aout,194261.6
office16_360_246_bout,111192.0
office16_360_82_aout,160229.2
office16_360_82_bout,178650.8
office16_660_0,119046.2
office16_660_164_aout,153404.2
office16_660_164_bout,116541.6
office16_660_246_aout,228674.8
office16_660_246_bout,116273.8
office16_660_82_aout,98151.0
office16_660_82_bout,196943.2
office16_960_0,186151.0
office16_960_164_aout,166703.2
office16_960_164_bout,242638.2
office16_960_246_aout,206710.4
office16_960_246_bout,209576.6
office16_960_82_aout,151960.8
office16_960_82_bout,173265.4
office1_0_0,242030.8
office1_0_123_aout,318811.0
office1_0_123_bout,407380.8
office1_0_164_aout,246569.6
office1_0_164_bout,350050.0
office1_0_205_aout,291301.2
office1_0_205_bout,267179.8
office1_0_246_aout,345837.6
office1_0_246_bout,470282.8
office1_0_41_aout,309614.0
office1_0_41_bout,396719.8
office1_0_82_aout,287894.4
office1_0_82_bout,260466.6
office1_660_0,86786.0
office1_660_123_aout,188333.8
office1_660_123_bout,151694.2
office1_660_164_aout,63804.0
office1_660_164_bout,97599.0
office1_660_205_aout,54009.0
office1_660_205_bout,117649.2
office1_660_246_aout,246269.2
office1_660_246_bout,86276.2
office1_660_41_aout,247854.6
office1_660_41_bout,74886.2
office1_660_82_aout,52081.6
office1_660_82_bout,240010.8
office1_960_0,162348.6
office1_960_123_aout,182493.4
office1_960_123_bout,116327.8
office1_960_164_aout,88490.6
office1_960_164_bout,115665.2
office1_960_205_aout,138228.0
office1_960_205_bout,117919.2
office1_960_246_aout,149573.4
office1_960_246_bout,219692.0
office1_960_41_aout,85325.2
office1_960_41_bout,145834.4
office1_960_82_aout,116755.6
office1_960_82_bout,377078.4
office22_0_0,261151.4
office22_0_164_aout,227479.2
office22_0_164_bout,134243.4
office22_0_246_aout,189228.6
office22_0_246_bout,350802.4
office22_0_82_aout,278378.4
office22_0_82_bout,436132.6
office22_360_0,46580.0
office22_360_164_aout,87390.4
office22_360_164_bout,96353.8
office22_360_246_aout,125215.0
office22_360_246_bout,93384.6
office22_360_82_aout,92742.4
office22_360_82_bout,55128.6
office22_660_0,51584.0
office22_660_164_aout,111972.2
office22_660_164_bout,103389.4
office22_660_246_aout,89390.8
office22_660_246_bout,105804.2
office22_660_82_aout,68731.6
office22_660_82_bout,99860.2
office22_960_0,77615.6
office22_960_164_aout,89042.8
office22_960_164_bout,99943.8
office22_960_246_aout,94001.2
office22_960_246_bout,143270.2
office22_960_82_aout,75634.4
office22_960_82_bout,98681.4
office28_0_0,346784.4
office28_0_164_aout,344352.2
office28_0_164_bout,358926.4
office28_0_246_aout,365252.6
office28_0_246_bout,462283.0
office28_0_82_aout,289624.6
office28_0_82_bout,343058.4
office28_360_0,164747.2
office28_360_164_aout,147745.6
office28_360_164_bout,198483.4
office28_360_246_aout,147668.4
office28_360_246_bout,159826.2
office28_360_82_aout,172450.0
office28_360_82_bout,203355.2
office28_660_0,99921.0
office28_660_164_aout,191605.8
office28_660_164_bout,225935.2
office28_660_246_aout,176098.6
office28_660_246_bout,310379.2
office28_660_82_aout,148616.4
office28_660_82_bout,229041.4
office28_960_0,169757.0
office28_960_164_aout,154668.8
office28_960_164_bout,229308.8
office28_960_246_aout,90250.0
office28_960_246_bout,184017.0
office28_960_82_aout,156704.4
office28_960_82_bout,252079.2
office2_0_0,542230.0
office2_0_164_aout,357158.0
office2_0_164_bout,260040.0
office2_0_246_aout,196341.6
office2_0_246_bout,338083.8
office2_0_82_aout,499978.6
office2_0_82_bout,406863.4
office2_360_0,82666.4
office2_360_164_aout,103670.2
office2_360_164_bout,239280.6
office2_360_246_aout,89630.2
office2_360_246_bout,233358.6
office2_360_82_aout,55429.4
office2_360_82_bout,76901.2
office2_660_0,198158.8
office2_660_164_aout,353883.6
office2_660_164_bout,168199.8
office2_660_246_aout,226643.2
office2_660_246_bout,206934.4
office2_660_82_aout,281426.2
office2_660_82_bout,227995.0
office2_960_0,267261.8
office2_960_164_aout,177257.8
office2_960_164_bout,272131.0
office2_960_246_aout,325807.8
office2_960_246_bout,221755.8
office2_960_82_aout,147662.4
office2_960_82_bout,108728.2
office3_0_0,341693.0
office3_0_164_aout,443001.2
office3_0_164_bout,237005.4
office3_0_246_aout,362197.8
office3_0_246_bout,455487.2
office3_0_82_aout,392404.2
office3_0_82_bout,349563.6
office3_360_0,385188.2
office3_360_164_aout,446654.0
office3_360_164_bout,375865.6
office3_360_246_aout,428239.4
office3_360_246_bout,355767.2
office3_360_82_aout,462279.0
office3_360_82_bout,389815.8
office3_660_0,655200.6
office3_660_164_aout,1090752.8
office3_660_164_bout,550048.4
office3_660_246_aout,726077.8
office3_660_246_bout,493659.4
office3_660_82_aout,557445.4
office3_660_82_bout,463931.8
office3_960_0,491021.2
office3_960_164_aout,991622.0
office3_960_164_bout,468402.6
office3_960_246_aout,999154.6
office3_960_246_bout,807346.4
office3_960_82_aout,679656.2
office3_960_82_bout,385583.2
office4_0_0,285153.0
office4_0_164_aout,370348.2
office4_0_164_bout,328204.4
office4_0_246_aout,331915.6
office4_0_246_bout,301994.6
office4_0_82_aout,338133.6
office4_0_82_bout,335205.2
office4_360_0,316147.2
office4_360_164_aout,380642.6
office4_360_164_bout,270027.6
office4_360_246_aout,301204.0
office4_360_246_bout,267889.0
office4_360_82_aout,287113.2
office4_360_82_bout,239065.2
office4_660_0,304085.0
office4_660_164_aout,285262.0
office4_660_164_bout,228486.8
office4_660_246_aout,222416.8
office4_660_246_bout,248481.0
office4_660_82_aout,247279.0
office4_660_82_bout,256660.4
office4_960_0,228961.4
office4_960_164_aout,234996.0
office4_960_164_bout,199380.8
office4_960_246_aout,139140.0
office4_960_246_bout,160196.6
office4_960_82_aout,160709.8
office4_960_82_bout,201619.0
office5_0_0,257328.6
office5_0_164_aout,304541.0
office5_0_164_bout,273690.4
office5_0_246_aout,342961.0
office5_0_246_bout,176865.2
office5_0_82_aout,220854.4
office5_0_82_bout,129699.6
office5_360_0,105057.8
office5_360_164_aout,184423.2
office5_360_164_bout,338534.6
office5_360_246_aout,141945.0
office5_360_246_bout,213667.6
office5_360_82_aout,162253.0
office5_360_82_bout,213180.2
office5_660_0,181074.2
office5_660_164_aout,183222.2
office5_660_164_bout,237783.0
office5_660_246_aout,267355.0
office5_660_246_bout,263045.8
office5_660_82_aout,146241.6
office5_660_82_bout,176209.6
office5_960_0,116262.8
office5_960_164_aout,189127.8
office5_960_164_bout,204083.6
office5_960_246_aout,171604.8
office5_960_246_bout,191247.0
office5_960_82_aout,162029.2
office5_960_82_bout,176639.0
office6_0_0,123193.2
office6_0_164_aout,101609.8
office6_0_164_bout,78564.0
office6_0_246_aout,133723.0
office6_0_246_bout,159613.2
office6_0_82_aout,134991.8
office6_0_82_bout,111056.4
office6_360_0,118992.6
office6_360_164_aout,135786.6
office6_360_164_bout,118773.2
office6_360_246_aout,116498.8
office6_360_246_bout,164509.0
office6_360_82_aout,138488.2
office6_360_82_bout,131380.8
office6_660_0,160058.0
office6_660_164_aout,210902.2
office6_660_164_bout,151478.4
office6_660_246_aout,261963.0
office6_660_246_bout,208883.2
office6_660_82_aout,111536.6
office6_660_82_bout,113698.6
office6_960_0,121995.0
office6_960_164_aout,156558.4
office6_960_164_bout,100277.0
office6_960_246_aout,161772.2
office6_960_246_bout,154903.4
office6_960_82_aout,139334.0
office6_960_82_bout,119579.8
office7_0_0,414597.2
office7_0_164_aout,348320.8
office7_0_164_bout,335419.8
office7_0_246_aout,230143.8
office7_0_246_bout,453561.2
office7_0_82_aout,375228.6
office7_0_82_bout,379755.6
office7_360_0,122933.8
office7_360_164_aout,158660.4
office7_360_164_bout,159896.0
office7_360_246_aout,192959.4
office7_360_246_bout,160829.6
office7_360_82_aout,171199.0
office7_360_82_bout,171155.4
office7_660_0,182454.6
office7_660_164_aout,246250.8
office7_660_164_bout,212131.0
office7_660_246_aout,198529.2
office7_660_246_bout,291047.2
office7_660_82_aout,167656.4
office7_660_82_bout,168610.8
office7_960_0,217977.0
office7_960_164_aout,154344.6
office7_960_164_bout,160336.2
office7_960_246_aout,162854.8
office7_960_246_bout,187826.8
office7_960_82_aout,175346.0
office7_960_82_bout,185193.4
office8_0_0,316051.2
office8_0_164_aout,280965.8
office8_0_164_bout,279795.8
office8_0_246_aout,241616.2
office8_0_246_bout,319283.2
office8_0_82_aout,322214.2
office8_0_82_bout,387525.6
office8_360_0,339952.8
office8_360_164_aout,271198.4
office8_360_164_bout,316951.6
office8_360_246_aout,278826.2
office8_360_246_bout,406312.0
office8_360_82_aout,286127.4
office8_360_82_bout,306351.2
office8_660_0,303668.2
office8_660_164_aout,281397.2
office8_660_164_bout,243600.4
office8_660_246_aout,302961.6
office8_660_246_bout,244378.8
office8_660_82_aout,260904.0
office8_660_82_bout,261905.6
office8_960_0,287086.4
office8_960_164_aout,274028.6
office8_960_164_bout,270790.8
office8_960_246_aout,256055.4
office8_960_246_bout,286516.0
office8_960_82_aout,286257.0
office8_960_82_bout,270813.0
office9_0_0,142178.0
office9_0_164_aout,284309.2
office9_0_164_bout,333997.6
office9_0_246_aout,227645.4
office9_0_246_bout,258750.2
office9_0_82_aout,226029.8
office9_0_82_bout,247147.4
office9_360_0,151443.6
office9_360_164_aout,202303.4
office9_360_164_bout,216487.4
office9_360_246_aout,174020.6
office9_360_246_bout,167104.2
office9_360_82_aout,198201.2
office9_360_82_bout,207997.8
office9_660_0,183673.4
office9_660_164_aout,185135.8
office9_660_164_bout,246830.0
office9_660_246_aout,170301.6
office9_660_246_bout,261500.6
office9_660_82_aout,170543.6
office9_660_82_bout,282312.0
office9_960_0,261480.6
office9_960_164_aout,221719.2
office9_960_164_bout,251091.0
office9_960_246_aout,308771.8
office9_960_246_bout,285927.4
office9_960_82_aout,241167.6
office9_960_82_bout,314203.4
